,year,ft_lgbt,religion,party_id,religion_cat,party_id_cat
45910,2002,50.0,0.0,1.0,Not Religious,Republican
45911,2002,25.0,1.0,2.0,Religious,Independent
45912,2002,98.5,0.0,5.0,Not Religious,Democrat
45913,2002,0.0,1.0,5.0,Religious,Democrat
45914,2002,30.0,1.0,1.0,Religious,Republican
45915,2002,0.0,0.0,1.0,Not Religious,Republican
45916,2002,40.0,1.0,1.0,Religious,Republican
45917,2002,70.0,1.0,2.0,Religious,Independent
45918,2002,50.0,1.0,1.0,Religious,Republican
45920,2002,80.0,1.0,5.0,Religious,Democrat
45921,2002,50.0,1.0,2.0,Religious,Independent
45922,2002,50.0,1.0,1.0,Religious,Republican
45923,2002,50.0,0.0,5.0,Not Religious,Democrat
45924,2002,50.0,1.0,1.0,Religious,Republican
45925,2002,40.0,0.0,2.0,Not Religious,Independent
45927,2002,70.0,1.0,1.0,Religious,Republican
45928,2002,50.0,1.0,5.0,Religious,Democrat
45929,2002,85.0,1.0,3.0,Religious,No preference
45930,2002,50.0,1.0,3.0,Religious,No preference
45931,2002,60.0,0.0,5.0,Not Religious,Democrat
45932,2002,50.0,0.0,5.0,Not Religious,Democrat
45933,2002,45.0,1.0,1.0,Religious,Republican
45934,2002,80.0,0.0,5.0,Not Religious,Democrat
45935,2002,70.0,1.0,5.0,Religious,Democrat
45936,2002,98.5,1.0,2.0,Religious,Independent
45937,2002,50.0,1.0,5.0,Religious,Democrat
45938,2002,50.0,1.0,1.0,Religious,Republican
45939,2002,20.0,0.0,1.0,Not Religious,Republican
45940,2002,50.0,1.0,2.0,Religious,Independent
45941,2002,50.0,1.0,2.0,Religious,Independent
45942,2002,50.0,1.0,2.0,Religious,Independent
45943,2002,50.0,0.0,2.0,Not Religious,Independent
45944,2002,20.0,1.0,3.0,Religious,No preference
45946,2002,20.0,1.0,2.0,Religious,Independent
45947,2002,0.0,0.0,5.0,Not Religious,Democrat
45948,2002,20.0,1.0,1.0,Religious,Republican
45950,2002,50.0,1.0,5.0,Religious,Democrat
45951,2002,65.0,1.0,5.0,Religious,Democrat
45952,2002,50.0,1.0,5.0,Religious,Democrat
45953,2002,25.0,1.0,1.0,Religious,Republican
45954,2002,60.0,0.0,5.0,Not Religious,Democrat
45956,2002,0.0,1.0,5.0,Religious,Democrat
45957,2002,50.0,1.0,3.0,Religious,No preference
45959,2002,50.0,0.0,5.0,Not Religious,Democrat
45960,2002,50.0,1.0,5.0,Religious,Democrat
45961,2002,40.0,1.0,5.0,Religious,Democrat
45962,2002,90.0,1.0,2.0,Religious,Independent
45963,2002,10.0,1.0,5.0,Religious,Democrat
45965,2002,20.0,1.0,1.0,Religious,Republican
45966,2002,45.0,1.0,1.0,Religious,Republican
45967,2002,55.0,1.0,5.0,Religious,Democrat
45968,2002,50.0,0.0,2.0,Not Religious,Independent
45969,2002,80.0,1.0,2.0,Religious,Independent
45971,2002,60.0,1.0,1.0,Religious,Republican
45972,2002,60.0,0.0,3.0,Not Religious,No preference
45973,2002,20.0,1.0,5.0,Religious,Democrat
45974,2002,75.0,1.0,3.0,Religious,No preference
45975,2002,40.0,0.0,2.0,Not Religious,Independent
45976,2002,50.0,1.0,1.0,Religious,Republican
45977,2002,70.0,1.0,5.0,Religious,Democrat
45978,2002,5.0,1.0,1.0,Religious,Republican
45979,2002,80.0,1.0,1.0,Religious,Republican
45980,2002,50.0,1.0,2.0,Religious,Independent
45981,2002,50.0,1.0,1.0,Religious,Republican
45982,2002,40.0,1.0,5.0,Religious,Democrat
45983,2002,80.0,0.0,5.0,Not Religious,Democrat
45985,2002,50.0,1.0,2.0,Religious,Independent
45987,2002,65.0,1.0,1.0,Religious,Republican
45988,2002,0.0,1.0,1.0,Religious,Republican
45989,2002,0.0,0.0,2.0,Not Religious,Independent
45990,2002,45.0,1.0,2.0,Religious,Independent
45991,2002,0.0,1.0,2.0,Religious,Independent
45992,2002,80.0,1.0,5.0,Religious,Democrat
45993,2002,45.0,1.0,1.0,Religious,Republican
45994,2002,60.0,0.0,5.0,Not Religious,Democrat
45995,2002,0.0,0.0,5.0,Not Religious,Democrat
45996,2002,80.0,1.0,1.0,Religious,Republican
45997,2002,55.0,1.0,5.0,Religious,Democrat
45998,2002,30.0,1.0,1.0,Religious,Republican
45999,2002,30.0,1.0,1.0,Religious,Republican
46000,2002,45.0,1.0,2.0,Religious,Independent
46001,2002,0.0,0.0,2.0,Not Religious,Independent
46002,2002,50.0,1.0,2.0,Religious,Independent
46004,2002,50.0,1.0,1.0,Religious,Republican
46006,2002,50.0,1.0,2.0,Religious,Independent
46007,2002,90.0,0.0,2.0,Not Religious,Independent
46008,2002,30.0,1.0,1.0,Religious,Republican
46009,2002,70.0,1.0,5.0,Religious,Democrat
46010,2002,25.0,1.0,2.0,Religious,Independent
46011,2002,40.0,1.0,5.0,Religious,Democrat
46013,2002,60.0,0.0,5.0,Not Religious,Democrat
46014,2002,0.0,1.0,1.0,Religious,Republican
46015,2002,50.0,0.0,2.0,Not Religious,Independent
46016,2002,50.0,1.0,1.0,Religious,Republican
46017,2002,50.0,1.0,2.0,Religious,Independent
46018,2002,50.0,0.0,1.0,Not Religious,Republican
46019,2002,0.0,1.0,5.0,Religious,Democrat
46020,2002,0.0,1.0,1.0,Religious,Republican
46024,2002,80.0,1.0,5.0,Religious,Democrat
46025,2002,10.0,1.0,1.0,Religious,Republican
46029,2002,15.0,0.0,1.0,Not Religious,Republican
46030,2002,80.0,0.0,5.0,Not Religious,Democrat
46031,2002,65.0,1.0,5.0,Religious,Democrat
46032,2002,98.5,1.0,5.0,Religious,Democrat
46033,2002,0.0,1.0,1.0,Religious,Republican
46035,2002,1.0,1.0,1.0,Religious,Republican
46036,2002,40.0,1.0,5.0,Religious,Democrat
46037,2002,80.0,0.0,2.0,Not Religious,Independent
46038,2002,98.5,0.0,1.0,Not Religious,Republican
46039,2002,50.0,1.0,1.0,Religious,Republican
46040,2002,75.0,1.0,5.0,Religious,Democrat
46042,2002,0.0,0.0,1.0,Not Religious,Republican
46043,2002,50.0,0.0,5.0,Not Religious,Democrat
46045,2002,50.0,0.0,2.0,Not Religious,Independent
46047,2002,70.0,1.0,1.0,Religious,Republican
46048,2002,50.0,0.0,5.0,Not Religious,Democrat
46049,2002,70.0,0.0,5.0,Not Religious,Democrat
46050,2002,50.0,1.0,5.0,Religious,Democrat
46051,2002,98.5,0.0,5.0,Not Religious,Democrat
46052,2002,20.0,1.0,5.0,Religious,Democrat
46053,2002,50.0,1.0,5.0,Religious,Democrat
46054,2002,50.0,1.0,2.0,Religious,Independent
46055,2002,50.0,1.0,2.0,Religious,Independent
46057,2002,50.0,1.0,2.0,Religious,Independent
46058,2002,75.0,1.0,5.0,Religious,Democrat
46059,2002,75.0,1.0,4.0,Religious,Other
46060,2002,98.5,0.0,1.0,Not Religious,Republican
46061,2002,0.0,1.0,1.0,Religious,Republican
46063,2002,0.0,1.0,1.0,Religious,Republican
46064,2002,15.0,1.0,1.0,Religious,Republican
46065,2002,45.0,1.0,2.0,Religious,Independent
46067,2002,10.0,1.0,1.0,Religious,Republican
46068,2002,75.0,1.0,1.0,Religious,Republican
46069,2002,50.0,1.0,5.0,Religious,Democrat
46070,2002,50.0,1.0,5.0,Religious,Democrat
46071,2002,30.0,1.0,3.0,Religious,No preference
46072,2002,50.0,1.0,1.0,Religious,Republican
46073,2002,30.0,1.0,5.0,Religious,Democrat
46074,2002,30.0,1.0,1.0,Religious,Republican
46075,2002,60.0,1.0,2.0,Religious,Independent
46076,2002,1.0,1.0,1.0,Religious,Republican
46077,2002,80.0,0.0,5.0,Not Religious,Democrat
46078,2002,50.0,1.0,2.0,Religious,Independent
46079,2002,50.0,0.0,5.0,Not Religious,Democrat
46080,2002,10.0,1.0,1.0,Religious,Republican
46081,2002,70.0,1.0,2.0,Religious,Independent
46082,2002,65.0,0.0,1.0,Not Religious,Republican
46083,2002,40.0,0.0,2.0,Not Religious,Independent
46084,2002,10.0,1.0,2.0,Religious,Independent
46085,2002,40.0,1.0,5.0,Religious,Democrat
46086,2002,20.0,1.0,1.0,Religious,Republican
46087,2002,98.5,1.0,5.0,Religious,Democrat
46088,2002,50.0,0.0,1.0,Not Religious,Republican
46090,2002,30.0,1.0,5.0,Religious,Democrat
46092,2002,80.0,1.0,5.0,Religious,Democrat
46093,2002,10.0,1.0,2.0,Religious,Independent
46095,2002,50.0,1.0,1.0,Religious,Republican
46096,2002,1.0,1.0,1.0,Religious,Republican
46097,2002,10.0,1.0,5.0,Religious,Democrat
46099,2002,50.0,0.0,1.0,Not Religious,Republican
46100,2002,50.0,0.0,5.0,Not Religious,Democrat
46101,2002,40.0,1.0,2.0,Religious,Independent
46102,2002,70.0,1.0,5.0,Religious,Democrat
46103,2002,40.0,1.0,5.0,Religious,Democrat
46104,2002,8.0,1.0,2.0,Religious,Independent
46105,2002,98.5,1.0,2.0,Religious,Independent
46107,2002,50.0,1.0,2.0,Religious,Independent
46108,2002,80.0,1.0,2.0,Religious,Independent
46109,2002,50.0,0.0,2.0,Not Religious,Independent
46110,2002,5.0,1.0,3.0,Religious,No preference
46111,2002,40.0,1.0,2.0,Religious,Independent
46112,2002,0.0,1.0,5.0,Religious,Democrat
46113,2002,40.0,1.0,5.0,Religious,Democrat
46114,2002,85.0,0.0,5.0,Not Religious,Democrat
46115,2002,50.0,1.0,2.0,Religious,Independent
46116,2002,20.0,0.0,1.0,Not Religious,Republican
46117,2002,20.0,1.0,2.0,Religious,Independent
46118,2002,98.5,1.0,2.0,Religious,Independent
46119,2002,50.0,1.0,1.0,Religious,Republican
46120,2002,60.0,0.0,2.0,Not Religious,Independent
46122,2002,50.0,1.0,5.0,Religious,Democrat
46123,2002,75.0,0.0,2.0,Not Religious,Independent
46124,2002,50.0,1.0,2.0,Religious,Independent
46125,2002,50.0,1.0,1.0,Religious,Republican
46126,2002,50.0,0.0,2.0,Not Religious,Independent
46127,2002,70.0,1.0,2.0,Religious,Independent
46128,2002,0.0,1.0,1.0,Religious,Republican
46129,2002,95.0,1.0,5.0,Religious,Democrat
46130,2002,10.0,1.0,1.0,Religious,Republican
46131,2002,50.0,1.0,5.0,Religious,Democrat
46134,2002,50.0,1.0,5.0,Religious,Democrat
46135,2002,45.0,1.0,1.0,Religious,Republican
46136,2002,50.0,1.0,2.0,Religious,Independent
46137,2002,65.0,1.0,5.0,Religious,Democrat
46138,2002,10.0,1.0,1.0,Religious,Republican
46140,2002,70.0,1.0,1.0,Religious,Republican
46141,2002,20.0,1.0,5.0,Religious,Democrat
46142,2002,50.0,1.0,2.0,Religious,Independent
46143,2002,50.0,0.0,2.0,Not Religious,Independent
46145,2002,49.0,1.0,5.0,Religious,Democrat
46146,2002,50.0,1.0,5.0,Religious,Democrat
46147,2002,40.0,0.0,1.0,Not Religious,Republican
46148,2002,50.0,0.0,1.0,Not Religious,Republican
46149,2002,56.0,0.0,2.0,Not Religious,Independent
46150,2002,50.0,1.0,1.0,Religious,Republican
46151,2002,85.0,1.0,1.0,Religious,Republican
46153,2002,20.0,1.0,1.0,Religious,Republican
46154,2002,75.0,0.0,1.0,Not Religious,Republican
46155,2002,35.0,1.0,1.0,Religious,Republican
46156,2002,75.0,1.0,2.0,Religious,Independent
46157,2002,50.0,0.0,2.0,Not Religious,Independent
46158,2002,55.0,1.0,1.0,Religious,Republican
46159,2002,56.0,1.0,5.0,Religious,Democrat
46160,2002,10.0,1.0,5.0,Religious,Democrat
46161,2002,70.0,1.0,1.0,Religious,Republican
46162,2002,10.0,1.0,1.0,Religious,Republican
46163,2002,50.0,1.0,4.0,Religious,Other
46164,2002,10.0,1.0,5.0,Religious,Democrat
46165,2002,50.0,1.0,5.0,Religious,Democrat
46166,2002,70.0,1.0,5.0,Religious,Democrat
46167,2002,45.0,1.0,2.0,Religious,Independent
46168,2002,50.0,0.0,5.0,Not Religious,Democrat
46169,2002,40.0,1.0,1.0,Religious,Republican
46170,2002,50.0,1.0,2.0,Religious,Independent
46171,2002,50.0,0.0,2.0,Not Religious,Independent
46172,2002,2.0,1.0,1.0,Religious,Republican
46173,2002,70.0,1.0,2.0,Religious,Independent
46175,2002,98.5,1.0,2.0,Religious,Independent
46176,2002,90.0,1.0,2.0,Religious,Independent
46178,2002,50.0,1.0,5.0,Religious,Democrat
46179,2002,70.0,1.0,1.0,Religious,Republican
46180,2002,20.0,0.0,2.0,Not Religious,Independent
46184,2002,50.0,1.0,5.0,Religious,Democrat
46185,2002,75.0,1.0,2.0,Religious,Independent
46186,2002,20.0,1.0,5.0,Religious,Democrat
46188,2002,75.0,1.0,1.0,Religious,Republican
46189,2002,98.5,0.0,5.0,Not Religious,Democrat
46190,2002,75.0,1.0,5.0,Religious,Democrat
46191,2002,0.0,1.0,1.0,Religious,Republican
46192,2002,50.0,1.0,5.0,Religious,Democrat
46193,2002,60.0,1.0,5.0,Religious,Democrat
46194,2002,50.0,0.0,5.0,Not Religious,Democrat
46195,2002,60.0,1.0,5.0,Religious,Democrat
46196,2002,85.0,1.0,1.0,Religious,Republican
46197,2002,10.0,0.0,5.0,Not Religious,Democrat
46198,2002,50.0,1.0,3.0,Religious,No preference
46199,2002,50.0,1.0,1.0,Religious,Republican
46200,2002,50.0,1.0,1.0,Religious,Republican
46202,2002,3.0,1.0,2.0,Religious,Independent
46203,2002,50.0,1.0,4.0,Religious,Other
46204,2002,50.0,1.0,1.0,Religious,Republican
46205,2002,0.0,1.0,5.0,Religious,Democrat
46206,2002,50.0,1.0,1.0,Religious,Republican
46208,2002,0.0,1.0,3.0,Religious,No preference
46209,2002,60.0,0.0,2.0,Not Religious,Independent
46210,2002,70.0,1.0,5.0,Religious,Democrat
46211,2002,50.0,1.0,5.0,Religious,Democrat
46212,2002,10.0,1.0,1.0,Religious,Republican
46213,2002,50.0,0.0,1.0,Not Religious,Republican
46214,2002,50.0,1.0,3.0,Religious,No preference
46215,2002,40.0,1.0,5.0,Religious,Democrat
46216,2002,50.0,0.0,5.0,Not Religious,Democrat
46217,2002,50.0,1.0,1.0,Religious,Republican
46218,2002,50.0,1.0,5.0,Religious,Democrat
46219,2002,98.5,1.0,1.0,Religious,Republican
46221,2002,90.0,0.0,5.0,Not Religious,Democrat
46222,2002,20.0,1.0,5.0,Religious,Democrat
46223,2002,30.0,0.0,2.0,Not Religious,Independent
46224,2002,22.0,0.0,2.0,Not Religious,Independent
46226,2004,50.0,1.0,2.0,Religious,Independent
46227,2004,85.0,1.0,2.0,Religious,Independent
46228,2004,50.0,1.0,1.0,Religious,Republican
46230,2004,50.0,1.0,1.0,Religious,Republican
46231,2004,0.0,1.0,2.0,Religious,Independent
46232,2004,50.0,1.0,1.0,Religious,Republican
46233,2004,85.0,1.0,5.0,Religious,Democrat
46235,2004,40.0,1.0,1.0,Religious,Republican
46236,2004,40.0,0.0,2.0,Not Religious,Independent
46237,2004,50.0,0.0,2.0,Not Religious,Independent
46238,2004,0.0,1.0,3.0,Religious,No preference
46239,2004,50.0,1.0,1.0,Religious,Republican
46240,2004,50.0,0.0,2.0,Not Religious,Independent
46241,2004,50.0,0.0,2.0,Not Religious,Independent
46243,2004,50.0,1.0,1.0,Religious,Republican
46245,2004,0.0,1.0,5.0,Religious,Democrat
46246,2004,85.0,0.0,1.0,Not Religious,Republican
46248,2004,50.0,0.0,1.0,Not Religious,Republican
46249,2004,50.0,1.0,1.0,Religious,Republican
46250,2004,30.0,1.0,5.0,Religious,Democrat
46251,2004,50.0,1.0,5.0,Religious,Democrat
46252,2004,60.0,1.0,5.0,Religious,Democrat
46253,2004,0.0,1.0,5.0,Religious,Democrat
46254,2004,50.0,1.0,5.0,Religious,Democrat
46255,2004,50.0,1.0,3.0,Religious,No preference
46258,2004,50.0,1.0,2.0,Religious,Independent
46259,2004,98.5,1.0,2.0,Religious,Independent
46260,2004,50.0,1.0,3.0,Religious,No preference
46261,2004,0.0,1.0,2.0,Religious,Independent
46262,2004,70.0,1.0,2.0,Religious,Independent
46263,2004,0.0,1.0,2.0,Religious,Independent
46264,2004,50.0,1.0,1.0,Religious,Republican
46265,2004,0.0,1.0,1.0,Religious,Republican
46266,2004,50.0,0.0,1.0,Not Religious,Republican
46267,2004,0.0,1.0,1.0,Religious,Republican
46268,2004,50.0,1.0,2.0,Religious,Independent
46269,2004,50.0,1.0,1.0,Religious,Republican
46270,2004,40.0,1.0,2.0,Religious,Independent
46271,2004,15.0,1.0,1.0,Religious,Republican
46273,2004,50.0,1.0,1.0,Religious,Republican
46275,2004,50.0,0.0,2.0,Not Religious,Independent
46276,2004,0.0,1.0,5.0,Religious,Democrat
46277,2004,40.0,1.0,2.0,Religious,Independent
46280,2004,40.0,1.0,1.0,Religious,Republican
46281,2004,0.0,1.0,2.0,Religious,Independent
46282,2004,85.0,1.0,1.0,Religious,Republican
46283,2004,85.0,1.0,1.0,Religious,Republican
46284,2004,0.0,1.0,1.0,Religious,Republican
46285,2004,85.0,0.0,1.0,Not Religious,Republican
46286,2004,40.0,1.0,5.0,Religious,Democrat
46287,2004,40.0,1.0,2.0,Religious,Independent
46288,2004,85.0,0.0,5.0,Not Religious,Democrat
46289,2004,70.0,0.0,5.0,Not Religious,Democrat
46291,2004,50.0,1.0,2.0,Religious,Independent
46293,2004,70.0,0.0,1.0,Not Religious,Republican
46294,2004,40.0,1.0,1.0,Religious,Republican
46295,2004,40.0,1.0,1.0,Religious,Republican
46296,2004,40.0,1.0,1.0,Religious,Republican
46297,2004,85.0,1.0,1.0,Religious,Republican
46298,2004,60.0,1.0,2.0,Religious,Independent
46299,2004,50.0,1.0,5.0,Religious,Democrat
46300,2004,50.0,1.0,1.0,Religious,Republican
46302,2004,70.0,1.0,1.0,Religious,Republican
46303,2004,50.0,0.0,5.0,Not Religious,Democrat
46305,2004,50.0,1.0,4.0,Religious,Other
46307,2004,98.5,0.0,5.0,Not Religious,Democrat
46308,2004,0.0,1.0,1.0,Religious,Republican
46309,2004,0.0,1.0,1.0,Religious,Republican
46310,2004,0.0,1.0,1.0,Religious,Republican
46311,2004,15.0,1.0,5.0,Religious,Democrat
46313,2004,85.0,1.0,1.0,Religious,Republican
46314,2004,50.0,1.0,2.0,Religious,Independent
46315,2004,0.0,1.0,2.0,Religious,Independent
46316,2004,85.0,1.0,5.0,Religious,Democrat
46317,2004,85.0,0.0,5.0,Not Religious,Democrat
46318,2004,60.0,1.0,1.0,Religious,Republican
46319,2004,40.0,1.0,2.0,Religious,Independent
46320,2004,85.0,1.0,5.0,Religious,Democrat
46321,2004,98.5,0.0,5.0,Not Religious,Democrat
46322,2004,85.0,0.0,1.0,Not Religious,Republican
46323,2004,50.0,1.0,2.0,Religious,Independent
46326,2004,50.0,0.0,1.0,Not Religious,Republican
46327,2004,30.0,1.0,5.0,Religious,Democrat
46328,2004,30.0,1.0,5.0,Religious,Democrat
46329,2004,60.0,1.0,2.0,Religious,Independent
46330,2004,50.0,0.0,1.0,Not Religious,Republican
46331,2004,50.0,1.0,5.0,Religious,Democrat
46333,2004,80.0,0.0,1.0,Not Religious,Republican
46334,2004,70.0,1.0,1.0,Religious,Republican
46336,2004,60.0,0.0,2.0,Not Religious,Independent
46337,2004,5.0,1.0,2.0,Religious,Independent
46338,2004,50.0,0.0,2.0,Not Religious,Independent
46339,2004,50.0,1.0,5.0,Religious,Democrat
46340,2004,85.0,1.0,5.0,Religious,Democrat
46341,2004,98.5,1.0,3.0,Religious,No preference
46342,2004,70.0,1.0,5.0,Religious,Democrat
46343,2004,40.0,0.0,2.0,Not Religious,Independent
46344,2004,50.0,1.0,1.0,Religious,Republican
46345,2004,70.0,1.0,2.0,Religious,Independent
46346,2004,40.0,1.0,2.0,Religious,Independent
46347,2004,40.0,1.0,5.0,Religious,Democrat
46348,2004,50.0,1.0,1.0,Religious,Republican
46349,2004,0.0,1.0,1.0,Religious,Republican
46350,2004,50.0,0.0,5.0,Not Religious,Democrat
46351,2004,85.0,0.0,5.0,Not Religious,Democrat
46352,2004,30.0,0.0,1.0,Not Religious,Republican
46354,2004,50.0,1.0,5.0,Religious,Democrat
46355,2004,50.0,1.0,5.0,Religious,Democrat
46357,2004,40.0,1.0,2.0,Religious,Independent
46358,2004,50.0,0.0,5.0,Not Religious,Democrat
46359,2004,60.0,1.0,1.0,Religious,Republican
46360,2004,60.0,0.0,5.0,Not Religious,Democrat
46361,2004,0.0,1.0,2.0,Religious,Independent
46362,2004,30.0,1.0,2.0,Religious,Independent
46363,2004,30.0,1.0,1.0,Religious,Republican
46365,2004,50.0,1.0,5.0,Religious,Democrat
46366,2004,50.0,1.0,5.0,Religious,Democrat
46367,2004,85.0,1.0,5.0,Religious,Democrat
46368,2004,50.0,1.0,5.0,Religious,Democrat
46369,2004,85.0,1.0,2.0,Religious,Independent
46370,2004,70.0,0.0,2.0,Not Religious,Independent
